State Name,District Name,Block Name,Village Name,
Odisha,Kendrapara,Rajnagar,Nuapokhari,
Odisha,Kendrapara,Rajnagar,Nurugan,
Odisha,Kendrapara,Rajnagar,Ogalasendha,
Odisha,Kendrapara,Rajnagar,Ostia,
Odisha,Kendrapara,Rajnagar,Pachimaveda,
Odisha,Kendrapara,Rajnagar,Padini,
Odisha,Kendrapara,Rajnagar,Padmanavpatna,
Odisha,Kendrapara,Rajnagar,Padmanavpur,
Odisha,Kendrapara,Rajnagar,Padmanav Pur,
Odisha,Kendrapara,Rajnagar,Pancheswar,
Odisha,Kendrapara,Rajnagar,Panchu Palli,
Odisha,Kendrapara,Rajnagar,Paramanandapur,
Odisha,Kendrapara,Rajnagar,Paramanandpur,
Odisha,Kendrapara,Rajnagar,Paripangara,
Odisha,Kendrapara,Rajnagar,Pata Paria,
Odisha,Kendrapara,Rajnagar,Penth,
Odisha,Kendrapara,Rajnagar,Pinchapatia,
Odisha,Kendrapara,Rajnagar,Pitanda,
Odisha,Kendrapara,Rajnagar,Pokharia,
Odisha,Kendrapara,Rajnagar,Praharajpur,
Odisha,Kendrapara,Rajnagar,Prasanpur,
Odisha,Kendrapara,Rajnagar,Pravati,
Odisha,Kendrapara,Rajnagar,Purusottampur,
Odisha,Kendrapara,Rajnagar,Rabindrapalli,
Odisha,Kendrapara,Rajnagar,Radhamalipur,
Odisha,Kendrapara,Rajnagar,Ragadapatia,
Odisha,Kendrapara,Rajnagar,Rajagarh,
Odisha,Kendrapara,Rajnagar,Rajbijaya Nagar,
Odisha,Kendrapara,Rajnagar,Rajendranagar,
Odisha,Kendrapara,Rajnagar,Rajendranarayanpur,
Odisha,Kendrapara,Rajnagar,Rajendranarayanpur,
Odisha,Kendrapara,Rajnagar,Rajeswarinagar,
Odisha,Kendrapara,Rajnagar,Rajnagar,
Odisha,Kendrapara,Rajnagar,Rajpatana,
Odisha,Kendrapara,Rajnagar,Rajpur,
Odisha,Kendrapara,Rajnagar,Rajrajeswaripur,
Odisha,Kendrapara,Rajnagar,Ramchandrapur,
Odisha,Kendrapara,Rajnagar,Rangani,
Odisha,Kendrapara,Rajnagar,Righa Garh,
Odisha,Kendrapara,Rajnagar,Sadanandapur,
Odisha,Kendrapara,Rajnagar,Sahebnagar,
Odisha,Kendrapara,Rajnagar,Sailendranagar,
Odisha,Kendrapara,Rajnagar,Sailendranarayanpur,
Odisha,Kendrapara,Rajnagar,Sailendra Sarai,
Odisha,Kendrapara,Rajnagar,Sanabadagopalpur,
Odisha,Kendrapara,Rajnagar,Sanagahiramatha,
Odisha,Kendrapara,Rajnagar,Sana Gokhani,
Odisha,Kendrapara,Rajnagar,Sangopalpur,
Odisha,Kendrapara,Rajnagar,Sankarnathpeta,
Odisha,Kendrapara,Rajnagar,Sankuji,
Odisha,Kendrapara,Rajnagar,Sanolara,
Odisha,Kendrapara,Rajnagar,Sanora,
Odisha,Kendrapara,Rajnagar,Santhapada,
Odisha,Kendrapara,Rajnagar,Saradaprasad,
Odisha,Kendrapara,Rajnagar,Satavaya,
Odisha,Kendrapara,Rajnagar,Sendhakani,
Odisha,Kendrapara,Rajnagar,Sikar Pahi,
Odisha,Kendrapara,Rajnagar,Silapokhari,
Odisha,Kendrapara,Rajnagar,Sila Pokhari,
Odisha,Kendrapara,Rajnagar,Singadapal,
Odisha,Kendrapara,Rajnagar,Sir Rajendrapur,
Odisha,Kendrapara,Rajnagar,Sourendrapur,
Odisha,Kendrapara,Rajnagar,Sribantapur,
Odisha,Kendrapara,Rajnagar,Subarnpur,
Odisha,Kendrapara,Rajnagar,Sukdevpur,
Odisha,Kendrapara,Rajnagar,Sundripal,
Odisha,Kendrapara,Rajnagar,Talapatta,
Odisha,Kendrapara,Rajnagar,Talchua,
Odisha,Kendrapara,Rajnagar,Tamulia,
Odisha,Kendrapara,Rajnagar,Tangataila,
Odisha,Kendrapara,Rajnagar,Taradeipur,
Odisha,Kendrapara,Rajnagar,Tarapada,
Odisha,Kendrapara,Rajnagar,Teisimouza,
Odisha,Kendrapara,Rajnagar,Tentuliakolha,
Odisha,Kendrapara,Rajnagar,Tetelenga,
Odisha,Kendrapara,Rajnagar,Tiara,
Odisha,Kendrapara,Rajnagar,Tikayat Nagar,
Odisha,Kendrapara,Rajnagar,Trilochanpur,
Odisha,Kendrapara,Rajnagar,Udyan,
Odisha,Kendrapara,Rajnagar,Velsari,
Odisha,Keonjhar,Anandapur,Amarnga,
Odisha,Keonjhar,Anandapur,Andharjhari,
Odisha,Keonjhar,Anandapur,Arjunbania,
Odisha,Keonjhar,Anandapur,Asanabani,
Odisha,Keonjhar,Anandapur,Badaektali,
Odisha,Keonjhar,Anandapur,Badajodi,
Odisha,Keonjhar,Anandapur,Badakusapada,
Odisha,Keonjhar,Anandapur,Badapurunapani,
Odisha,Keonjhar,Anandapur,Badudighara,
Odisha,Keonjhar,Anandapur,Bahabaradanga,
Odisha,Keonjhar,Anandapur,Baigundi,
Odisha,Keonjhar,Anandapur,Bailo,
Odisha,Keonjhar,Anandapur,Baladuan,
Odisha,Keonjhar,Anandapur,Balakati,
Odisha,Keonjhar,Anandapur,Bandha,
Odisha,Keonjhar,Anandapur,Baniajodi,
Odisha,Keonjhar,Anandapur,Banika,
Odisha,Keonjhar,Anandapur,Bankhidi,
Odisha,Keonjhar,Anandapur,Barigaon,
Odisha,Keonjhar,Anandapur,Baruan,
Odisha,Keonjhar,Anandapur,Baunsagarh,
Odisha,Keonjhar,Anandapur,Baunsapal,
Odisha,Keonjhar,Anandapur,Belabhali,
Odisha,Keonjhar,Anandapur,Beladiha,
Odisha,Keonjhar,Anandapur,Belda,
Odisha,Keonjhar,Anandapur,Bhalughara,
Odisha,Keonjhar,Anandapur,Bhalukhuma,
Odisha,Keonjhar,Anandapur,Biridiha,
Odisha,Keonjhar,Anandapur,Budhikuda,
Odisha,Keonjhar,Anandapur,Chamarda,
Odisha,Keonjhar,Anandapur,Chhatrakana,
Odisha,Keonjhar,Anandapur,Dankia,
Odisha,Keonjhar,Anandapur,Darakhola,
Odisha,Keonjhar,Anandapur,Dargudisila,
Odisha,Keonjhar,Anandapur,Deojharan,
Odisha,Keonjhar,Anandapur,Dhabani,
Odisha,Keonjhar,Anandapur,Dhakotha,
Odisha,Keonjhar,Anandapur,Dudugaon,
Odisha,Keonjhar,Anandapur,Dumuribandha,
Odisha,Keonjhar,Anandapur,Dumuridiha,
Odisha,Keonjhar,Anandapur,Gayalmunda,
Odisha,Keonjhar,Anandapur,Gendaliabasa,
Odisha,Keonjhar,Anandapur,Gentubeda,
Odisha,Keonjhar,Anandapur,Golabandha,
Odisha,Keonjhar,Anandapur,Goudadiha,
Odisha,Keonjhar,Anandapur,Guhalia,
Odisha,Keonjhar,Anandapur,Haradavol,
Odisha,Keonjhar,Anandapur,Haribeda,
Odisha,Keonjhar,Anandapur,Haridapal,
Odisha,Keonjhar,Anandapur,Hatibandha,
Odisha,Keonjhar,Anandapur,Jalasuan,
Odisha,Keonjhar,Anandapur,Jalinanda,
Odisha,Keonjhar,Anandapur,Janghar,
Odisha,Keonjhar,Anandapur,Janjali,
Odisha,Keonjhar,Anandapur,Jayantibeda,
Odisha,Keonjhar,Anandapur,Jogiabandha,
Odisha,Keonjhar,Anandapur,Kadabahali,
Odisha,Keonjhar,Anandapur,Kamando,
Odisha,Keonjhar,Anandapur,Kantala,
Odisha,Keonjhar,Anandapur,Kantipal,
Odisha,Keonjhar,Anandapur,Kanto,
Odisha,Keonjhar,Anandapur,Kathakata,
Odisha,Keonjhar,Anandapur,Kathakata,
Odisha,Keonjhar,Anandapur,Khadibil,
Odisha,Keonjhar,Anandapur,Khadipal,
Odisha,Keonjhar,Anandapur,Khamarnendi,
Odisha,Keonjhar,Anandapur,Kodapada,
Odisha,Keonjhar,Anandapur,Kolidiha,
Odisha,Keonjhar,Anandapur,Kolimati,
Odisha,Keonjhar,Anandapur,Kothadiha,
Odisha,Keonjhar,Anandapur,Kumudabahali,
Odisha,Keonjhar,Anandapur,Kundakot,
Odisha,Keonjhar,Anandapur,Malarpada,
Odisha,Keonjhar,Anandapur,Mandapada,
Odisha,Keonjhar,Anandapur,Mangalpur,
Odisha,Keonjhar,Anandapur,Mankadabeda,
Odisha,Keonjhar,Anandapur,Manoharpur,
Odisha,Keonjhar,Anandapur,Maranadihi,
Odisha,Keonjhar,Anandapur,Marsapal,
Odisha,Keonjhar,Anandapur,Mathianendi,
Odisha,Keonjhar,Anandapur,Mochinda,
Odisha,Keonjhar,Anandapur,Nahaguna,
Odisha,Keonjhar,Anandapur,Nayagarh,
Odisha,Keonjhar,Anandapur,Nuapada,
Odisha,Keonjhar,Anandapur,Paikchatra,
Odisha,Keonjhar,Anandapur,Palabani,
Odisha,Keonjhar,Anandapur,Panasadiha,
Odisha,Keonjhar,Anandapur,Panasagadia,
Odisha,Keonjhar,Anandapur,Panasijharan,
Odisha,Keonjhar,Anandapur,Panchanga,
Odisha,Keonjhar,Anandapur,Panchupali,
Odisha,Keonjhar,Anandapur,Pandua,
Odisha,Keonjhar,Anandapur,Purunaghati,
Odisha,Keonjhar,Anandapur,Purunian,
Odisha,Keonjhar,Anandapur,Putajhari,
Odisha,Keonjhar,Anandapur,Ratuan,
Odisha,Keonjhar,Anandapur,Rugudi,
Odisha,Keonjhar,Anandapur,Sadangi,
Odisha,Keonjhar,Anandapur,Salabani,
Odisha,Keonjhar,Anandapur,Sanakusapada,
Odisha,Keonjhar,Anandapur,Sanapurunapani,
Odisha,Keonjhar,Anandapur,Santospur,
Odisha,Keonjhar,Anandapur,Siapada,
Odisha,Keonjhar,Anandapur,Sikabeda,
Odisha,Keonjhar,Anandapur,Singanali,
Odisha,Keonjhar,Anandapur,Sunduria,
Odisha,Keonjhar,Anandapur,Tanaipal,
Odisha,Keonjhar,Anandapur,Tangar,
Odisha,Keonjhar,Anandapur,Taratara,
Odisha,Keonjhar,Anandapur,Tavakud,
Odisha,Keonjhar,Anandapur,Tikarpada,
Odisha,Keonjhar,Anandapur,Tolankapada,
Odisha,Keonjhar,Anandapur,Tukuna,
Odisha,Keonjhar,Anandapur,Tulasibani,
Odisha,Keonjhar,Anandapur,Ulekundi,
Odisha,Keonjhar,Anandapur,Ulibasa,
Odisha,Keonjhar,Anandapur,Vatisira,
Odisha,Keonjhar,Anandapur,Vikaramada,
Odisha,Keonjhar,Anandapur,Vogapur,
Odisha,Keonjhar,Bansapal,Adala,
Odisha,Keonjhar,Bansapal,Ambadahara,
Odisha,Keonjhar,Bansapal,Ambadali,
Odisha,Keonjhar,Bansapal,Amuni,
Odisha,Keonjhar,Bansapal,Anara,
Odisha,Keonjhar,Bansapal,Anasuan,
Odisha,Keonjhar,Bansapal,Badakula,
Odisha,Keonjhar,Bansapal,Badaraduan,
Odisha,Keonjhar,Bansapal,Baitarani,
Odisha,Keonjhar,Bansapal,Baitarani (Bhuyan),
Odisha,Keonjhar,Bansapal,Balarai,
Odisha,Keonjhar,Bansapal,Bali,
Odisha,Keonjhar,Bansapal,Balibeda,
Odisha,Keonjhar,Bansapal,Balidiha,
Odisha,Keonjhar,Bansapal,Bankudabudhakhaman,
Odisha,Keonjhar,Bansapal,Banspal,
Odisha,Keonjhar,Bansapal,Baragarh,
Odisha,Keonjhar,Bansapal,Baragoda,
Odisha,Keonjhar,Bansapal,Barbil,
Odisha,Keonjhar,Bansapal,Bayakumutia,
Odisha,Keonjhar,Bansapal,Benidihi,
Odisha,Keonjhar,Bansapal,Bhagatpur,
Odisha,Keonjhar,Bansapal,Bhaliadal,
Odisha,Keonjhar,Bansapal,Bhejidihi,
Odisha,Keonjhar,Bansapal,Birikala,
Odisha,Keonjhar,Bansapal,Birinda,
Odisha,Keonjhar,Bansapal,Budhighar,
Odisha,Keonjhar,Bansapal,Champajhar,
Odisha,Keonjhar,Bansapal,Chandapasi,
Odisha,Keonjhar,Bansapal,Dalkinuagaon,
Odisha,Keonjhar,Bansapal,Danla,
Odisha,Keonjhar,Bansapal,Deri,
Odisha,Keonjhar,Bansapal,Dhaladihi,
Odisha,Keonjhar,Bansapal,Dhangadi,
Odisha,Keonjhar,Bansapal,Duarasuni,
Odisha,Keonjhar,Bansapal,Dudhapasi,
Odisha,Keonjhar,Bansapal,Dumuria,
Odisha,Keonjhar,Bansapal,Emiri,
Odisha,Keonjhar,Bansapal,Erida,
Odisha,Keonjhar,Bansapal,Fulabadi,
Odisha,Keonjhar,Bansapal,Gajipur,
Odisha,Keonjhar,Bansapal,Ghungi,
Odisha,Keonjhar,Bansapal,Gobindapur,
Odisha,Keonjhar,Bansapal,Goliabandharaidiha,
Odisha,Keonjhar,Bansapal,Gonasika,
Odisha,Keonjhar,Bansapal,Gondijoda,
Odisha,Keonjhar,Bansapal,Gopapur,
Odisha,Keonjhar,Bansapal,Gopinathapur (Nuagaon),
Odisha,Keonjhar,Bansapal,Gundala,
Odisha,Keonjhar,Bansapal,Guptaganga,
Odisha,Keonjhar,Bansapal,Haladipani,
Odisha,Keonjhar,Bansapal,Hatisila,
Odisha,Keonjhar,Bansapal,Ichinda,
Odisha,Keonjhar,Bansapal,Itapokhari,
Odisha,Keonjhar,Bansapal,Jaladiha,
Odisha,Keonjhar,Bansapal,Jaladihi,
Odisha,Keonjhar,Bansapal,Jambhiripasi,
Odisha,Keonjhar,Bansapal,Jamudiha,
Odisha,Keonjhar,Bansapal,Jamudiha(Kha),
Odisha,Keonjhar,Bansapal,Jantari,
Odisha,Keonjhar,Bansapal,Jatra,
Odisha,Keonjhar,Bansapal,Kadadiha,
Odisha,Keonjhar,Bansapal,Kadakala,
Odisha,Keonjhar,Bansapal,Kadakala,
Odisha,Keonjhar,Bansapal,Kadalibadi,
Odisha,Keonjhar,Bansapal,Kalanda(Ka),
Odisha,Keonjhar,Bansapal,Kalanda(Kha),
Odisha,Keonjhar,Bansapal,Kamagaon,
Odisha,Keonjhar,Bansapal,Kandesahi,
Odisha,Keonjhar,Bansapal,Kanjipani,
Odisha,Keonjhar,Bansapal,Kansa,
Odisha,Keonjhar,Bansapal,Kanthadas,
Odisha,Keonjhar,Bansapal,Kapatdiha,
Odisha,Keonjhar,Bansapal,Karangadihi,
Odisha,Keonjhar,Bansapal,Kasada,
Odisha,Keonjhar,Bansapal,Kendughati,
Odisha,Keonjhar,Bansapal,Khajurimundi,
Odisha,Keonjhar,Bansapal,Khuntakata,
Odisha,Keonjhar,Bansapal,Kodipasa,
Odisha,Keonjhar,Bansapal,Kuanar,
Odisha,Keonjhar,Bansapal,Kumundi(Ka),
Odisha,Keonjhar,Bansapal,Kumundi(Kha),
Odisha,Keonjhar,Bansapal,Kundei,
Odisha,Keonjhar,Bansapal,Kusakala,
Odisha,Keonjhar,Bansapal,Ladapani,
Odisha,Keonjhar,Bansapal,Lata,
Odisha,Keonjhar,Bansapal,Luhakala,
Odisha,Keonjhar,Bansapal,Lunaghara,
Odisha,Keonjhar,Bansapal,Lungajhar,
Odisha,Keonjhar,Bansapal,Mamalaposi,
Odisha,Keonjhar,Bansapal,Marusuan,
Odisha,Keonjhar,Bansapal,Mayurdihi,
Odisha,Keonjhar,Bansapal,Mayurnachuni,
Odisha,Keonjhar,Bansapal,Medinipur,
Odisha,Keonjhar,Bansapal,Mundala,
Odisha,Keonjhar,Bansapal,Mundatopa,
Odisha,Keonjhar,Bansapal,Nadambansdiha,
Odisha,Keonjhar,Bansapal,Narsinghpur,
Odisha,Keonjhar,Bansapal,Nayakote,
Odisha,Keonjhar,Bansapal,Nipa,
Odisha,Keonjhar,Bansapal,Nitigotha,
Odisha,Keonjhar,Bansapal,Nuasahi,
Odisha,Keonjhar,Bansapal,Padakasada,
Odisha,Keonjhar,Bansapal,Panasanasa,
Odisha,Keonjhar,Bansapal,Panasuan,
Odisha,Keonjhar,Bansapal,Phuljhar,
Odisha,Keonjhar,Bansapal,Podadiha,
Odisha,Keonjhar,Bansapal,Podadihi,
Odisha,Keonjhar,Bansapal,Raba,
Odisha,Keonjhar,Bansapal,Raidiha,
Odisha,Keonjhar,Bansapal,Rakam,
Odisha,Keonjhar,Bansapal,Rugudi,
Odisha,Keonjhar,Bansapal,Rugudikasada (Kadakasada),
Odisha,Keonjhar,Bansapal,Sagapada,
Odisha,Keonjhar,Bansapal,Sagapali,
Odisha,Keonjhar,Bansapal,Saharpur,
Odisha,Keonjhar,Bansapal,Sanaraduan,
Odisha,Keonjhar,Bansapal,Sankarapasi,
Odisha,Keonjhar,Bansapal,Sankarei,
Odisha,Keonjhar,Bansapal,Sankari,
Odisha,Keonjhar,Bansapal,Sapakanta,
Odisha,Keonjhar,Bansapal,Saria,
Odisha,Keonjhar,Bansapal,Sarukudara,
Odisha,Keonjhar,Bansapal,Singpur(Ka),
Odisha,Keonjhar,Bansapal,Singpur(Kha),
Odisha,Keonjhar,Bansapal,Sinkulapada,
Odisha,Keonjhar,Bansapal,Siriskhunta,
Odisha,Keonjhar,Bansapal,Suakati,
Odisha,Keonjhar,Bansapal,Sudanga,
Odisha,Keonjhar,Bansapal,Sukadala,
Odisha,Keonjhar,Bansapal,Sundara,
Odisha,Keonjhar,Bansapal,Talabaitarani,
Odisha,Keonjhar,Bansapal,Talabarada,
Odisha,Keonjhar,Bansapal,Talabirikala,
Odisha,Keonjhar,Bansapal,Talachampei,
Odisha,Keonjhar,Bansapal,Talajagar,
Odisha,Keonjhar,Bansapal,Talakainsari,
Odisha,Keonjhar,Bansapal,Talakaipur,
Odisha,Keonjhar,Bansapal,Talapada,
Odisha,Keonjhar,Bansapal,Talaraiguda,
Odisha,Keonjhar,Bansapal,Talasamatha,
Odisha,Keonjhar,Bansapal,Tana,
Odisha,Keonjhar,Bansapal,Tangarpada,
Odisha,Keonjhar,Bansapal,Tangarpada(Kha),
Odisha,Keonjhar,Bansapal,Taramakanta,
Odisha,Keonjhar,Bansapal,Tentuli,
Odisha,Keonjhar,Bansapal,Tentulikhunti,
Odisha,Keonjhar,Bansapal,Tilapasi,
Odisha,Keonjhar,Bansapal,Tiriba,
Odisha,Keonjhar,Bansapal,Toranipani,
Odisha,Keonjhar,Bansapal,Tuladihi,
Odisha,Keonjhar,Bansapal,Uchumadihi,
Odisha,Keonjhar,Bansapal,Uparachampei,
Odisha,Keonjhar,Bansapal,Uparajagara,
Odisha,Keonjhar,Bansapal,Uparakaipur,
Odisha,Keonjhar,Bansapal,Uparasamatha,
Odisha,Keonjhar,Bansapal,Uparbarada,
Odisha,Keonjhar,Bansapal,Uparbirikala,
Odisha,Keonjhar,Bansapal,Uparraiguda,
Odisha,Keonjhar,Bansapal,Uperkainsari,
Odisha,Keonjhar,Bansapal,Urumunda,
Odisha,Keonjhar,Champua,Adhangapal,
Odisha,Keonjhar,Champua,Ankudi,
Odisha,Keonjhar,Champua,Badanai,
Odisha,Keonjhar,Champua,Badapada(Barpada),
Odisha,Keonjhar,Champua,Bala,
Odisha,Keonjhar,Champua,Balabhadrapur,
Odisha,Keonjhar,Champua,Balabhadrapur,
Odisha,Keonjhar,Champua,Balasore,
Odisha,Keonjhar,Champua,Baliposi,
Odisha,Keonjhar,Champua,Banakati,
Odisha,Keonjhar,Champua,Banakia,
Odisha,Keonjhar,Champua,Banguriposi,
Odisha,Keonjhar,Champua,Bankia,
Odisha,Keonjhar,Champua,Banko,
Odisha,Keonjhar,Champua,Bansipasi,
Odisha,Keonjhar,Champua,Bardhana,
Odisha,Keonjhar,Champua,Basira,
Odisha,Keonjhar,Champua,Basudebapur,
Odisha,Keonjhar,Champua,Basudevpur,
Odisha,Keonjhar,Champua,Bautiapada,
Odisha,Keonjhar,Champua,Bhanda,
Odisha,Keonjhar,Champua,Bhimapur(Bhuinpur),
Odisha,Keonjhar,Champua,Bhodaposi,
Odisha,Keonjhar,Champua,Bidyadharpur,
Odisha,Keonjhar,Champua,Birikuan(Ka),
Odisha,Keonjhar,Champua,Birikuan(Kha),
Odisha,Keonjhar,Champua,Bishnupur,
Odisha,Keonjhar,Champua,Brahmapur,
Odisha,Keonjhar,Champua,Budhimara,
Odisha,Keonjhar,Champua,Chandrasekharpur,
Odisha,Keonjhar,Champua,Chilikaposi,
Odisha,Keonjhar,Champua,Chimila,
Odisha,Keonjhar,Champua,Dolita,
Odisha,Keonjhar,Champua,Durukulia,
Odisha,Keonjhar,Champua,Fulkanlei,
Odisha,Keonjhar,Champua,Gambharia,
Odisha,Keonjhar,Champua,Ghuntagadia,
Odisha,Keonjhar,Champua,Giridharipur,
Odisha,Keonjhar,Champua,Gobindpur,
Odisha,Keonjhar,Champua,Gopapur,
Odisha,Keonjhar,Champua,Gopinathapur,
Odisha,Keonjhar,Champua,Guludiposi,
Odisha,Keonjhar,Champua,Hrudurampur,
Odisha,Keonjhar,Champua,Hunjaposi,
Odisha,Keonjhar,Champua,Ichinda,
Odisha,Keonjhar,Champua,Indraprastha,
Odisha,Keonjhar,Champua,Jadipada,
Odisha,Keonjhar,Champua,Jaganathapur,
Odisha,Keonjhar,Champua,Jaintinapur,
Odisha,Keonjhar,Champua,Jajaposi,
Odisha,Keonjhar,Champua,Jally,
Odisha,Keonjhar,Champua,Jamudalak,
Odisha,Keonjhar,Champua,Jamunaposi,
Odisha,Keonjhar,Champua,Jayamangalpur,
Odisha,Keonjhar,Champua,Jodapokhari,
Odisha,Keonjhar,Champua,Jyotipur,
Odisha,Keonjhar,Champua,Kainta,
Odisha,Keonjhar,Champua,Kalikaprasad,
Odisha,Keonjhar,Champua,Kamanda(Ka),
Odisha,Keonjhar,Champua,Kamanda(Kha),
Odisha,Keonjhar,Champua,Kanchanpur,
Odisha,Keonjhar,Champua,Kanjiasula,
Odisha,Keonjhar,Champua,Kankada,
Odisha,Keonjhar,Champua,Kankadapat,
Odisha,Keonjhar,Champua,Kansara(Ka),
Odisha,Keonjhar,Champua,Kansara(Kha),
Odisha,Keonjhar,Champua,Karanjia,
Odisha,Keonjhar,Champua,Kashipal,
Odisha,Keonjhar,Champua,Kasira,
Odisha,Keonjhar,Champua,Katulikana(Ka),
Odisha,Keonjhar,Champua,Katulikana(Kha),
Odisha,Keonjhar,Champua,Keundia(Kemundia),
Odisha,Keonjhar,Champua,Khuntapada,
Odisha,Keonjhar,Champua,Kodagadia,
Odisha,Keonjhar,Champua,Krushnapur,
Odisha,Keonjhar,Champua,Kudapi,
Odisha,Keonjhar,Champua,Kundaposi,
Odisha,Keonjhar,Champua,Kutaripasi,
Odisha,Keonjhar,Champua,Laxmiposi(Kha),
Odisha,Keonjhar,Champua,Macmillanpur,
Odisha,Keonjhar,Champua,Maheswarpur,
Odisha,Keonjhar,Champua,Maliposi,
Odisha,Keonjhar,Champua,Mangalpur,
Odisha,Keonjhar,Champua,Mangalpur,
Odisha,Keonjhar,Champua,Mathurapur,
Odisha,Keonjhar,Champua,Miriga Singa,
Odisha,Keonjhar,Champua,Moudi,
Odisha,Keonjhar,Champua,Mukundapur,
Odisha,Keonjhar,Champua,Nandapur,
Odisha,Keonjhar,Champua,Narayanpat (Naranpat),
Odisha,Keonjhar,Champua,Nayabandha,
Odisha,Keonjhar,Champua,Nayakrushanapur,
Odisha,Keonjhar,Champua,Neundi,
Odisha,Keonjhar,Champua,Nisagadia,
Odisha,Keonjhar,Champua,Nischintapur,
Odisha,Keonjhar,Champua,Nuagaon,
Odisha,Keonjhar,Champua,Padmapur,
Odisha,Keonjhar,Champua,Padua,
Odisha,Keonjhar,Champua,Pahadabhanga,
Odisha,Keonjhar,Champua,Palasa,
Odisha,Keonjhar,Champua,Panposh,
Odisha,Keonjhar,Champua,Parsala,
Odisha,Keonjhar,Champua,Parudiposi,
Odisha,Keonjhar,Champua,Patala,
Odisha,Keonjhar,Champua,Pokharia,
Odisha,Keonjhar,Champua,Pratapposi,
Odisha,Keonjhar,Champua,Purusottampur,
Odisha,Keonjhar,Champua,Raigudi,
Odisha,Keonjhar,Champua,Rajia,
Odisha,Keonjhar,Champua,Ramachandrapur,
Odisha,Keonjhar,Champua,Ramachandrapur(Kha),
Odisha,Keonjhar,Champua,Rangamatia,
Odisha,Keonjhar,Champua,Ranipur(Ka),
Odisha,Keonjhar,Champua,Ranipur(Kha),
Odisha,Keonjhar,Champua,Raruangoda,
Odisha,Keonjhar,Champua,Rengalagoda,
Odisha,Keonjhar,Champua,Rengalbeda,
Odisha,Keonjhar,Champua,Rimuli,
Odisha,Keonjhar,Champua,Rupakund,
Odisha,Keonjhar,Champua,Sadangi,
Odisha,Keonjhar,Champua,Sananai(Ka),
Odisha,Keonjhar,Champua,Sananai(Kha),
Odisha,Keonjhar,Champua,Sarasposi,
Odisha,Keonjhar,Champua,Sarei,
Odisha,Keonjhar,Champua,Sasanga,
Odisha,Keonjhar,Champua,Satahalia,
Odisha,Keonjhar,Champua,Sijukala,
Odisha,Keonjhar,Champua,Silpunji,
Odisha,Keonjhar,Champua,Sirikuan,
Odisha,Keonjhar,Champua,Sridharpur,
Odisha,Keonjhar,Champua,Subhadradeipur,
Odisha,Keonjhar,Champua,Sunaposi,
Odisha,Keonjhar,Champua,Sunaposi,
Odisha,Keonjhar,Champua,Sunariposi,
Odisha,Keonjhar,Champua,Taduabahal,
Odisha,Keonjhar,Champua,Tangarbantala,
Odisha,Keonjhar,Champua,Tangarnali Alias Rauturapur,
Odisha,Keonjhar,Champua,Tangarpada,
Odisha,Keonjhar,Champua,Tentala,
Odisha,Keonjhar,Champua,Tiansiposi,
Odisha,Keonjhar,Champua,Tolaknanda,
Odisha,Keonjhar,Champua,Tunutuna,
Odisha,Keonjhar,Champua,Uchabali,
Odisha,Keonjhar,Champua,Urti,
Odisha,Keonjhar,Ghasipura,Agarda,
Odisha,Keonjhar,Ghasipura,Alati,
Odisha,Keonjhar,Ghasipura,Aligaon,
Odisha,Keonjhar,Ghasipura,Amarkola,
Odisha,Keonjhar,Ghasipura,Analapal,
Odisha,Keonjhar,Ghasipura,Angarua,
Odisha,Keonjhar,Ghasipura,Anjira,
Odisha,Keonjhar,Ghasipura,Asanibahali,
Odisha,Keonjhar,Ghasipura,Atasahi,
Odisha,Keonjhar,Ghasipura,Atasahipatana,
Odisha,Keonjhar,Ghasipura,Atta,
Odisha,Keonjhar,Ghasipura,Badapadana,
Odisha,Keonjhar,Ghasipura,Bahugadia,
Odisha,Keonjhar,Ghasipura,Balarampur,
Odisha,Keonjhar,Ghasipura,Balibaruan,
Odisha,Keonjhar,Ghasipura,Balipal,
Odisha,Keonjhar,Ghasipura,Bamphidi,
Odisha,Keonjhar,Ghasipura,Baniapasi,
Odisha,Keonjhar,Ghasipura,Baramal,
Odisha,Keonjhar,Ghasipura,Baranga,
Odisha,Keonjhar,Ghasipura,Baripal,
Odisha,Keonjhar,Ghasipura,Basantapura,
Odisha,Keonjhar,Ghasipura,Bato,
Odisha,Keonjhar,Ghasipura,Baunspal,
Odisha,Keonjhar,Ghasipura,Beguniadihi,
Odisha,Keonjhar,Ghasipura,Belada,
Odisha,Keonjhar,Ghasipura,Belasundari,
Odisha,Keonjhar,Ghasipura,Bhaganai,
Odisha,Keonjhar,Ghasipura,Bhandaridiha,
Odisha,Keonjhar,Ghasipura,Bhandaripada,
Odisha,Keonjhar,Ghasipura,Bholanuagaon,
Odisha,Keonjhar,Ghasipura,Bilabandha,
Odisha,Keonjhar,Ghasipura,Biragobindapur,
Odisha,Keonjhar,Ghasipura,Bramhanda,
Odisha,Keonjhar,Ghasipura,Chamarpasi,
Odisha,Keonjhar,Ghasipura,Champapal,
Odisha,Keonjhar,Ghasipura,Chamuhin,
Odisha,Keonjhar,Ghasipura,Chandali,
Odisha,Keonjhar,Ghasipura,Dantia,
Odisha,Keonjhar,Ghasipura,Daradipal,
Odisha,Keonjhar,Ghasipura,Deogaon,
Odisha,Keonjhar,Ghasipura,Dhaliapasi,
